,title,company,salary,location,hiringStatus,postedDate
5365,Senior Tegra System Performance Architect,NVIDIA,$71K - $106K,"Santa Clara, CA",Actively Hiring,2023-01-08
5366,Senior Network Architect,OnePartner,$85K - $120K,"Kingsport, TN",Actively Hiring,2023-01-16
5367,Integration Architect,Speedway LLC,$70K - $90K,"Enon, OH",Actively Hiring,2023-02-03
5368,Naval Architect,Derecktor Gunnell Inc.,$115K - $125K,"Dania Beach, FL",Actively Hiring,2023-01-19
5369,Senior Guidewire Architect,NLC Insurance,$68K - $103K,"Norwich, CT",Actively Hiring,2023-01-08
5370,Landscape Architect,KPM Franklin,$80K - $110K,"Orlando, FL",Actively Hiring,2023-01-08
5371,Landscape Architect Associate,GCC & Associates LLC,$81K - $124K,"Los Angeles, CA",Actively Hiring,2023-01-24
5372,C2ISR Systems Engineer,PLEXSYS,$85K,"Midwest City, OK",Actively Hiring,2023-01-08
5373,Licensed Architect,"CPZ Architects, Inc.",$81K - $117K,"Vero Beach, FL",Actively Hiring,2023-01-17
5374,Enterprise Architect - Epic Architect,Cone Health,$114K - $168K,"Greensboro, NC",Actively Hiring,2023-01-08
5375,Lead Systems Architect,Resource Data,$88K - $122K,"Anchorage, AK",Actively Hiring,2023-01-08
5376,Project Architect,Handel Architects,$200K - $400K,"Boston, MA",Actively Hiring,2023-01-08
5377,"Vice President, Chief Cybersecurity Architect",EchoStar,$95K - $105K,"Englewood, CO",Actively Hiring,2023-01-11
5378,Project Architect,Nadel Architects,$73K - $116K,"Las Vegas, NV",Actively Hiring,2023-01-08
5379,Architect,Benchmark Group,$80K - $140K,"Rogers, AR",Actively Hiring,2023-01-08
5380,C2ISR Systems Architect,PLEXSYS,$95K - $115K,"Midwest City, OK",Actively Hiring,2023-01-08
5381,D365 Senior System Architect,USNR,$93K - $136K,"Woodland, WA",Actively Hiring,2023-01-08
5382,Project Architect,American Capital Group,$45K - $60K,"Bellevue, WA",Actively Hiring,2023-01-08
5383,Senior Network Architect,National Rural Utilities Cooperative Finance Corporation,$74K - $109K,"Dulles, VA",Actively Hiring,2023-01-08
5384,Architect Job Captain,"Alfonso Hernandez Architect, LLC",$98K - $134K,"West Palm Beach, FL",Actively Hiring,2023-01-19
5385,Network Architect,Memorial Healthcare,$100K - $165K,"Owosso, MI",Actively Hiring,2023-01-08
5386,Systems Architect,Uline,$99K - $138K,"Pleasant Prairie, WI",Actively Hiring,2023-01-08
5387,Digital Architect,Alaska USA Federal Credit Union,$68K - $97K,"Glendale, AZ",Actively Hiring,2023-01-08
5388,Cloud Systems Architect,Farm Credit Financial Partners,$84K - $117K,"Springfield, MA",Actively Hiring,2023-01-08
5389,Web Architect,Mouser Electronics,$178K - $365K,"Mansfield, TX",Actively Hiring,2023-01-08
5390,Solutions Architect,Kamstrup,$107K - $166K,"Roswell, GA",Actively Hiring,2023-01-08
5391,Senior Tegra System Performance Architect,NVIDIA,$71K - $106K,"Santa Clara, CA",Actively Hiring,2023-01-08
5392,Senior Network Architect,OnePartner,$85K - $120K,"Kingsport, TN",Actively Hiring,2023-01-16
5393,Integration Architect,Speedway LLC,$90K - $149K,"Enon, OH",Actively Hiring,2023-02-03
5394,Naval Architect,Derecktor Gunnell Inc.,$70K - $90K,"Dania Beach, FL",Actively Hiring,2023-01-19
5395,Senior Guidewire Architect,NLC Insurance,$115K - $125K,"Norwich, CT",Actively Hiring,2023-01-08
5396,Future System Architect (Enterprise Architecture) - N2C3,MYMIC LLC,$68K - $103K,"Arlington, VA",Actively Hiring,2023-01-08
5397,Landscape Architect,KPM Franklin,$80K - $110K,"Orlando, FL",Actively Hiring,2023-01-08
5398,Landscape Architect Associate,GCC & Associates LLC,$81K - $124K,"Los Angeles, CA",Actively Hiring,2023-01-24
5399,C2ISR Systems Engineer,PLEXSYS,$85K,"Midwest City, OK",Actively Hiring,2023-01-08
5400,Licensed Architect,"CPZ Architects, Inc.",$81K - $117K,"Vero Beach, FL",Actively Hiring,2023-01-17
5401,Lead Systems Architect,Resource Data,$114K - $168K,"Anchorage, AK",Actively Hiring,2023-01-08
5402,Digital Architect,Alaska USA Federal Credit Union,$100K - $165K,"Glendale, AZ",Actively Hiring,2023-01-08
5403,Project Architect,Handel Architects,$88K - $122K,"Boston, MA",Actively Hiring,2023-01-08
5404,Enterprise Architect - Epic Architect,Cone Health,$200K - $400K,"Greensboro, NC",Actively Hiring,2023-01-08
5405,"Vice President, Chief Cybersecurity Architect",EchoStar,$95K - $105K,"Englewood, CO",Actively Hiring,2023-01-11
5406,Project Architect,Nadel Architects,$73K - $116K,"Las Vegas, NV",Actively Hiring,2023-01-08
5407,C2ISR Systems Architect,PLEXSYS,$93K - $136K,"Midwest City, OK",Actively Hiring,2023-01-08
5408,Senior Network Architect,National Rural Utilities Cooperative Finance Corporation,$80K - $140K,"Dulles, VA",Actively Hiring,2023-01-08
5409,D365 Senior System Architect,USNR,$95K - $115K,"Woodland, WA",Actively Hiring,2023-01-08
5410,Project Architect,American Capital Group,$45K - $60K,"Bellevue, WA",Actively Hiring,2023-01-08
5411,Architect Job Captain,"Alfonso Hernandez Architect, LLC",$98K - $134K,"West Palm Beach, FL",Actively Hiring,2023-01-19
5412,Systems Architect,Uline,$99K - $138K,"Pleasant Prairie, WI",Actively Hiring,2023-01-08
5413,Cloud Systems Architect,Farm Credit Financial Partners,$68K - $97K,"Springfield, MA",Actively Hiring,2023-01-08
5414,Web Architect,Mouser Electronics,$84K - $117K,"Mansfield, TX",Actively Hiring,2023-01-08
5415,Solutions Architect,Kamstrup,$85K - $124K,"Roswell, GA",Actively Hiring,2023-01-08
5416,Systems Architect,KBR,$178K - $365K,"Lexington Park, MD",Actively Hiring,2023-01-08
5417,Senior Tegra System Performance Architect,NVIDIA,$107K - $166K,"Santa Clara, CA",Actively Hiring,2023-01-08
5418,Senior Network Architect,OnePartner,$71K - $106K,"Kingsport, TN",Actively Hiring,2023-01-16
5419,Integration Architect,Speedway LLC,$85K - $120K,"Enon, OH",Actively Hiring,2023-02-03
5420,Naval Architect,Derecktor Gunnell Inc.,$90K - $149K,"Dania Beach, FL",Actively Hiring,2023-01-19
5421,Senior Guidewire Architect,NLC Insurance,$70K - $90K,"Norwich, CT",Actively Hiring,2023-01-08
5422,Future System Architect (Enterprise Architecture) - N2C3,MYMIC LLC,$115K - $125K,"Arlington, VA",Actively Hiring,2023-01-08
5423,Landscape Architect,KPM Franklin,$68K - $103K,"Orlando, FL",Actively Hiring,2023-01-08
5424,Landscape Architect Associate,GCC & Associates LLC,$86K - $124K,"Los Angeles, CA",Actively Hiring,2023-01-24
5425,C2ISR Systems Engineer,PLEXSYS,$80K - $110K,"Midwest City, OK",Actively Hiring,2023-01-08
5426,ICT Systems Engineer,Danis Construction,$81K - $124K,"Miamisburg, OH",Actively Hiring,2023-01-08
5427,Licensed Architect,"CPZ Architects, Inc.",$85K,"Vero Beach, FL",Actively Hiring,2023-01-17
5428,Preconstruction Manager,SitelogIQ,$81K - $117K,"Harrisburg, PA",Actively Hiring,2023-01-08
5429,Enterprise Architect - Epic Architect,Cone Health,$114K - $168K,"Greensboro, NC",Actively Hiring,2023-01-08
5430,Lead Systems Architect,Resource Data,$88K - $122K,"Anchorage, AK",Actively Hiring,2023-01-08
5431,Project Architect,Handel Architects,$200K - $400K,"Boston, MA",Actively Hiring,2023-01-08
5432,"Vice President, Chief Cybersecurity Architect",EchoStar,$95K - $105K,"Englewood, CO",Actively Hiring,2023-01-11
5433,Project Architect,Nadel Architects,$73K - $116K,"Las Vegas, NV",Actively Hiring,2023-01-08
5434,Architect,Benchmark Group,$80K - $140K,"Rogers, AR",Actively Hiring,2023-01-08
5435,C2ISR Systems Architect,PLEXSYS,$95K - $115K,"Midwest City, OK",Actively Hiring,2023-01-08
5436,D365 Senior System Architect,USNR,$93K - $136K,"Woodland, WA",Actively Hiring,2023-01-08
5437,Project Architect,American Capital Group,$45K - $60K,"Bellevue, WA",Actively Hiring,2023-01-08
5438,Senior Network Architect,National Rural Utilities Cooperative Finance Corporation,$74K - $109K,"Dulles, VA",Actively Hiring,2023-01-08
5439,Architect Job Captain,"Alfonso Hernandez Architect, LLC",$98K - $134K,"West Palm Beach, FL",Actively Hiring,2023-01-19
5440,Network Architect,Memorial Healthcare,$100K - $165K,"Owosso, MI",Actively Hiring,2023-01-08
5441,Systems Architect,Uline,$99K - $138K,"Pleasant Prairie, WI",Actively Hiring,2023-01-08
5442,Digital Architect,Alaska USA Federal Credit Union,$68K - $97K,"Glendale, AZ",Actively Hiring,2023-01-08
5443,Cloud Systems Architect,Farm Credit Financial Partners,$84K - $117K,"Springfield, MA",Actively Hiring,2023-01-08
5444,Web Architect,Mouser Electronics,$178K - $365K,"Mansfield, TX",Actively Hiring,2023-01-08
5445,Solutions Architect,Kamstrup,$107K - $166K,"Roswell, GA",Actively Hiring,2023-01-08
5446,Senior Tegra System Performance Architect,NVIDIA,$71K - $106K,"Santa Clara, CA",Actively Hiring,2023-01-08
5447,Senior Network Architect,OnePartner,$85K - $120K,"Kingsport, TN",Actively Hiring,2023-01-16
5448,Integration Architect,Speedway LLC,$70K - $90K,"Enon, OH",Actively Hiring,2023-02-03
5449,Naval Architect,Derecktor Gunnell Inc.,$115K - $125K,"Dania Beach, FL",Actively Hiring,2023-01-19
5450,Senior Guidewire Architect,NLC Insurance,$68K - $103K,"Norwich, CT",Actively Hiring,2023-01-08
5451,Landscape Architect,KPM Franklin,$80K - $110K,"Orlando, FL",Actively Hiring,2023-01-08
5452,Landscape Architect Associate,GCC & Associates LLC,$81K - $124K,"Los Angeles, CA",Actively Hiring,2023-01-24
5453,C2ISR Systems Engineer,PLEXSYS,$85K,"Midwest City, OK",Actively Hiring,2023-01-08
5454,Licensed Architect,"CPZ Architects, Inc.",$81K - $117K,"Vero Beach, FL",Actively Hiring,2023-01-17
5455,Enterprise Architect - Epic Architect,Cone Health,$114K - $168K,"Greensboro, NC",Actively Hiring,2023-01-08
5456,Lead Systems Architect,Resource Data,$88K - $122K,"Anchorage, AK",Actively Hiring,2023-01-08
5457,Project Architect,Handel Architects,$200K - $400K,"Boston, MA",Actively Hiring,2023-01-08
5458,"Vice President, Chief Cybersecurity Architect",EchoStar,$95K - $105K,"Englewood, CO",Actively Hiring,2023-01-11
5459,Project Architect,Nadel Architects,$73K - $116K,"Las Vegas, NV",Actively Hiring,2023-01-08
5460,Architect,Benchmark Group,$80K - $140K,"Rogers, AR",Actively Hiring,2023-01-08
5461,C2ISR Systems Architect,PLEXSYS,$95K - $115K,"Midwest City, OK",Actively Hiring,2023-01-08
5462,D365 Senior System Architect,USNR,$93K - $136K,"Woodland, WA",Actively Hiring,2023-01-08
5463,Project Architect,American Capital Group,$45K - $60K,"Bellevue, WA",Actively Hiring,2023-01-08
5464,Senior Network Architect,National Rural Utilities Cooperative Finance Corporation,$74K - $109K,"Dulles, VA",Actively Hiring,2023-01-08
5465,Architect Job Captain,"Alfonso Hernandez Architect, LLC",$98K - $134K,"West Palm Beach, FL",Actively Hiring,2023-01-19
5466,Network Architect,Memorial Healthcare,$100K - $165K,"Owosso, MI",Actively Hiring,2023-01-08
5467,Systems Architect,Uline,$99K - $138K,"Pleasant Prairie, WI",Actively Hiring,2023-01-08
5468,Digital Architect,Alaska USA Federal Credit Union,$68K - $97K,"Glendale, AZ",Actively Hiring,2023-01-08
5469,Cloud Systems Architect,Farm Credit Financial Partners,$84K - $117K,"Springfield, MA",Actively Hiring,2023-01-08
5470,Web Architect,Mouser Electronics,$178K - $365K,"Mansfield, TX",Actively Hiring,2023-01-08
5471,Solutions Architect,Kamstrup,$107K - $166K,"Roswell, GA",Actively Hiring,2023-01-08
5472,Senior Tegra System Performance Architect,NVIDIA,$71K - $106K,"Santa Clara, CA",Actively Hiring,2023-01-08
5473,Senior Network Architect,OnePartner,$85K - $120K,"Kingsport, TN",Actively Hiring,2023-01-16
5474,Integration Architect,Speedway LLC,$70K - $90K,"Enon, OH",Actively Hiring,2023-02-03
5475,Naval Architect,Derecktor Gunnell Inc.,$115K - $125K,"Dania Beach, FL",Actively Hiring,2023-01-19
5476,Senior Guidewire Architect,NLC Insurance,$68K - $103K,"Norwich, CT",Actively Hiring,2023-01-08
5477,Landscape Architect,KPM Franklin,$80K - $110K,"Orlando, FL",Actively Hiring,2023-01-08
5478,Landscape Architect Associate,GCC & Associates LLC,$81K - $124K,"Los Angeles, CA",Actively Hiring,2023-01-24
5479,C2ISR Systems Engineer,PLEXSYS,$85K,"Midwest City, OK",Actively Hiring,2023-01-08
5480,Licensed Architect,"CPZ Architects, Inc.",$81K - $117K,"Vero Beach, FL",Actively Hiring,2023-01-17
5481,Lead Systems Architect,Resource Data,$114K - $168K,"Anchorage, AK",Actively Hiring,2023-01-08
5482,Digital Architect,Alaska USA Federal Credit Union,$100K - $165K,"Glendale, AZ",Actively Hiring,2023-01-08
5483,Project Architect,Handel Architects,$88K - $122K,"Boston, MA",Actively Hiring,2023-01-08
5484,Enterprise Architect - Epic Architect,Cone Health,$200K - $400K,"Greensboro, NC",Actively Hiring,2023-01-08
5485,"Vice President, Chief Cybersecurity Architect",EchoStar,$95K - $105K,"Englewood, CO",Actively Hiring,2023-01-11
5486,Project Architect,Nadel Architects,$73K - $116K,"Las Vegas, NV",Actively Hiring,2023-01-08
5487,C2ISR Systems Architect,PLEXSYS,$93K - $136K,"Midwest City, OK",Actively Hiring,2023-01-08
5488,Senior Network Architect,National Rural Utilities Cooperative Finance Corporation,$80K - $140K,"Dulles, VA",Actively Hiring,2023-01-08
5489,D365 Senior System Architect,USNR,$95K - $115K,"Woodland, WA",Actively Hiring,2023-01-08
5490,Project Architect,American Capital Group,$45K - $60K,"Bellevue, WA",Actively Hiring,2023-01-08
5491,Architect Job Captain,"Alfonso Hernandez Architect, LLC",$98K - $134K,"West Palm Beach, FL",Actively Hiring,2023-01-19
5492,Systems Architect,Uline,$99K - $138K,"Pleasant Prairie, WI",Actively Hiring,2023-01-08
5493,Cloud Systems Architect,Farm Credit Financial Partners,$68K - $97K,"Springfield, MA",Actively Hiring,2023-01-08
5494,Web Architect,Mouser Electronics,$84K - $117K,"Mansfield, TX",Actively Hiring,2023-01-08
5495,Solutions Architect,Kamstrup,$85K - $124K,"Roswell, GA",Actively Hiring,2023-01-08
5496,Systems Architect,KBR,$178K - $365K,"Lexington Park, MD",Actively Hiring,2023-01-08
5497,Senior Tegra System Performance Architect,NVIDIA,$107K - $166K,"Santa Clara, CA",Actively Hiring,2023-01-08
5498,Senior Network Architect,OnePartner,$71K - $106K,"Kingsport, TN",Actively Hiring,2023-01-16
5499,Integration Architect,Speedway LLC,$85K - $120K,"Enon, OH",Actively Hiring,2023-02-03
5500,Naval Architect,Derecktor Gunnell Inc.,$90K - $149K,"Dania Beach, FL",Actively Hiring,2023-01-19
5501,Senior Guidewire Architect,NLC Insurance,$70K - $90K,"Norwich, CT",Actively Hiring,2023-01-08
5502,Future System Architect (Enterprise Architecture) - N2C3,MYMIC LLC,$115K - $125K,"Arlington, VA",Actively Hiring,2023-01-08
5503,Landscape Architect,KPM Franklin,$68K - $103K,"Orlando, FL",Actively Hiring,2023-01-08
5504,Landscape Architect Associate,GCC & Associates LLC,$86K - $124K,"Los Angeles, CA",Actively Hiring,2023-01-24
5505,C2ISR Systems Engineer,PLEXSYS,$80K - $110K,"Midwest City, OK",Actively Hiring,2023-01-08
5506,ICT Systems Engineer,Danis Construction,$81K - $124K,"Miamisburg, OH",Actively Hiring,2023-01-08
5507,Licensed Architect,"CPZ Architects, Inc.",$85K,"Vero Beach, FL",Actively Hiring,2023-01-17
5508,Preconstruction Manager,SitelogIQ,$81K - $117K,"Harrisburg, PA",Actively Hiring,2023-01-08
5509,Enterprise Architect - Epic Architect,Cone Health,$114K - $168K,"Greensboro, NC",Actively Hiring,2023-01-08
5510,Lead Systems Architect,Resource Data,$88K - $122K,"Anchorage, AK",Actively Hiring,2023-01-08
5511,Project Architect,Handel Architects,$200K - $400K,"Boston, MA",Actively Hiring,2023-01-08
5512,"Vice President, Chief Cybersecurity Architect",EchoStar,$95K - $105K,"Englewood, CO",Actively Hiring,2023-01-11
5513,Project Architect,Nadel Architects,$73K - $116K,"Las Vegas, NV",Actively Hiring,2023-01-08
5514,Architect,Benchmark Group,$80K - $140K,"Rogers, AR",Actively Hiring,2023-01-08
5515,C2ISR Systems Architect,PLEXSYS,$95K - $115K,"Midwest City, OK",Actively Hiring,2023-01-08
5516,D365 Senior System Architect,USNR,$93K - $136K,"Woodland, WA",Actively Hiring,2023-01-08
5517,Project Architect,American Capital Group,$45K - $60K,"Bellevue, WA",Actively Hiring,2023-01-08
5518,Senior Network Architect,National Rural Utilities Cooperative Finance Corporation,$74K - $109K,"Dulles, VA",Actively Hiring,2023-01-08
5519,Architect Job Captain,"Alfonso Hernandez Architect, LLC",$98K - $134K,"West Palm Beach, FL",Actively Hiring,2023-01-19
5520,Network Architect,Memorial Healthcare,$100K - $165K,"Owosso, MI",Actively Hiring,2023-01-08
5521,Systems Architect,Uline,$99K - $138K,"Pleasant Prairie, WI",Actively Hiring,2023-01-08
5522,Digital Architect,Alaska USA Federal Credit Union,$68K - $97K,"Glendale, AZ",Actively Hiring,2023-01-08
5523,Cloud Systems Architect,Farm Credit Financial Partners,$84K - $117K,"Springfield, MA",Actively Hiring,2023-01-08
5524,Web Architect,Mouser Electronics,$178K - $365K,"Mansfield, TX",Actively Hiring,2023-01-08
5525,Solutions Architect,Kamstrup,$107K - $166K,"Roswell, GA",Actively Hiring,2023-01-08
5526,Senior Tegra System Performance Architect,NVIDIA,$71K - $106K,"Santa Clara, CA",Actively Hiring,2023-01-08
5527,Senior Network Architect,OnePartner,$85K - $120K,"Kingsport, TN",Actively Hiring,2023-01-16
5528,Integration Architect,Speedway LLC,$70K - $90K,"Enon, OH",Actively Hiring,2023-02-03
5529,Naval Architect,Derecktor Gunnell Inc.,$115K - $125K,"Dania Beach, FL",Actively Hiring,2023-01-19
5530,Senior Guidewire Architect,NLC Insurance,$68K - $103K,"Norwich, CT",Actively Hiring,2023-01-08
5531,Landscape Architect,KPM Franklin,$80K - $110K,"Orlando, FL",Actively Hiring,2023-01-08
5532,Landscape Architect Associate,GCC & Associates LLC,$81K - $124K,"Los Angeles, CA",Actively Hiring,2023-01-24
5533,C2ISR Systems Engineer,PLEXSYS,$85K,"Midwest City, OK",Actively Hiring,2023-01-08
5534,Licensed Architect,"CPZ Architects, Inc.",$81K - $117K,"Vero Beach, FL",Actively Hiring,2023-01-17
5535,Lead Systems Architect,Resource Data,$114K - $168K,"Anchorage, AK",Actively Hiring,2023-01-08
5536,Digital Architect,Alaska USA Federal Credit Union,$100K - $165K,"Glendale, AZ",Actively Hiring,2023-01-08
5537,Project Architect,Handel Architects,$88K - $122K,"Boston, MA",Actively Hiring,2023-01-08
5538,Enterprise Architect - Epic Architect,Cone Health,$200K - $400K,"Greensboro, NC",Actively Hiring,2023-01-08
5539,"Vice President, Chief Cybersecurity Architect",EchoStar,$95K - $105K,"Englewood, CO",Actively Hiring,2023-01-11
5540,Project Architect,Nadel Architects,$73K - $116K,"Las Vegas, NV",Actively Hiring,2023-01-08
5541,C2ISR Systems Architect,PLEXSYS,$93K - $136K,"Midwest City, OK",Actively Hiring,2023-01-08
5542,Senior Network Architect,National Rural Utilities Cooperative Finance Corporation,$80K - $140K,"Dulles, VA",Actively Hiring,2023-01-08
5543,D365 Senior System Architect,USNR,$95K - $115K,"Woodland, WA",Actively Hiring,2023-01-08
5544,Project Architect,American Capital Group,$45K - $60K,"Bellevue, WA",Actively Hiring,2023-01-08
5545,Architect Job Captain,"Alfonso Hernandez Architect, LLC",$98K - $134K,"West Palm Beach, FL",Actively Hiring,2023-01-19
